Aff,Neg,Judge,Win,"Aff								Points","Neg								Points"
St Andrew's Episcopal HC,Natrona County TW,Neeta Shrivastava,Aff,29.9,29.8
Phillips Exeter Independent ES,Plano West RC,Brice Ezell,Neg,29.4,29.9
BASIS Scottsdale TK,Lake Highland Prep AC,Danny Frank-Siegel,Aff,28.7,28.2
St Mary's Hall SB,Southern Lehigh JS,Darlene Wisniewski,Neg,28.5,29.0
Waring MB,McDowell TK,Leah Yeshitila,Aff,29.7,28.5
Neenah JB,R.E Mountain Secondary LY,Alexandra Mezzo,Neg,29.0,30.0
Wheatley Indep AM,Millburn LH,Rohit Lakshman,Neg,28.4,28.6
Lawrenceville MM,Strake Jesuit  NH,Anna Patounakis,Neg,27.0,29.0
Waring YM,Loyola Blakefield NS,Fei-Lu Qian,Neg,27.3,28.8
Phillips Exeter Independent RQ,Strake Jesuit  RS,Ishan Rereddy,Aff,29.0,28.8
Horace Greeley SG,Harrison RP,Ayman Badawy,Neg,29.5,29.4
Boston Latin SB,Hastings DF,Jharick Shields,Neg,28.7,28.8
Syosset JT,Mountain Lakes EW,Rushil Chetty,Neg,27.8,30.0
Nova 42 SC,Palo Alto IK,Kaitlyn Ernst,Aff,28.2,28.1
Lake Highland Prep WH,Strake Jesuit  SW,Andrew Qin,Aff,28.7,28.0
Li Unaffiliated RL,Acton-Boxborough NK,,"Aff FFT																									Neg BYE","Aff FFT																									Neg BYE",
Strake Jesuit  AS,BASIS Ahwatukee RM,,"Aff BYE																									Neg FFT","Aff BYE																									Neg FFT",
BASIS Scottsdale AK,Max Independent EM,,"Aff BYE																									Neg FFT","Aff BYE																									Neg FFT",
